i,fval,d1,d2,d3,d4,lam,p11,p1,p2
1989,3.13,-0.19148871459612493,0.07305235917786387,0.12033869400275751,-0.6140516489724699,566.7940650957132,1371.0602421690437 - 63.08648764958922im,1387.5541598018924 + 0.0im,1437.7512764808548 - 29.926087394465085im
1990,3.04,-0.14842944913476674,0.043159108750434855,0.12639954059476874,-0.6406366410855148,576.9054449471473,1372.6562418792396 - 52.198215745410195im,1393.3063035382308 - 1.2198847231990567e-7im,1445.794411034066 - 32.10752420338277im
1992,2.81,-0.10257380364947627,0.02390864474081383,0.1028215416951141,-0.6742659419652677,574.0947766525318,1367.9616382933175 - 59.19882276738418im,1384.9305948510562 + 0.0im,1452.8513886668911 - 23.961635531090213im
1993,3.0,-0.719325315814821,0.03523442216544734,-0.1479191031697237,-0.0802855423355252,544.4375811219851,1374.310257213193 - 55.966478576920586im,1385.0105235468404 + 0.0im,1455.351560952384 - 27.19511012884424im
1994,2.66,-0.5049017392903122,0.030932542364841664,-0.030581180481349775,-0.2827658232204699,555.4104194564851,1375.1544871440917 - 46.25891161494392im,1392.9795587030014 + 0.0im,1454.342278636825 - 31.28605046682242im
1998,3.19,-0.6586481667614776,0.04571031021444322,-0.11978222567081206,-0.13640071183196034,530.5922878492942,1372.6503151615918 - 64.21514377583797im,1367.4771801111115 + 0.0im,1453.4475643108037 - 22.95769741599478im
2003,3.67,-1.2930086581223894,0.03412536941123491,-0.41046118115429575,0.4836613205100337,532.0236902990097,1375.1695608964587 - 55.96278865407247im,1385.9660873134037 + 0.0im,1458.765687380287 - 28.340293868025668im
2008,2.75,-0.7226348402613312,0.049102694863295486,-0.14475322168932994,-0.054283438672068335,570.0334409080309,1375.744163121503 - 45.44538996319902im,1394.4462744736456 + 0.0im,1443.5557510307285 - 32.30910194804415im
2009,2.57,-0.3401833141611609,0.056578578330941036,0.07269456093746979,-0.4499810658303388,543.155052992784,1374.7412864574844 - 54.813901611501606im,1390.1118012616528 + 0.0im,1447.0865057660626 - 30.316534994813647im
2015,2.56,-0.893750499509185,0.06985752837842119,-0.18563452809050857,0.13144809980282163,532.5103168234955,1377.04602409941 - 51.09602202924882im,1390.8285289258288 + 0.0im,1442.4818052163666 - 28.624817196271604im
2016,2.8,-0.5801224974772243,0.04746317857525587,-0.14002036838869045,-0.17536571181671307,568.5547290101877,1368.2883098913971 - 62.85840579468291im,1374.8387541555994 + 0.0im,1444.007729812877 - 19.939134023954306im
2017,2.83,-0.5528013741099839,0.014742688550983703,-0.11852797659935796,-0.17583598617890966,570.4997428943091,1371.3730820952997 - 46.96216213605823im,1391.0142245129184 + 0.0im,1450.7764213525136 - 23.323783026571512im
2019,2.86,-0.25245332956952743,0.04957348085456002,0.0627785618993543,-0.5911838150807998,589.3740624141324,1370.9275615424494 - 60.60578653922922im,1388.8811807521763 + 0.0im,1446.7476896410994 - 34.66100906081603im
2020,2.76,-0.6211207873827713,0.026268188425018414,-0.13221478899722192,-0.1409306828194889,563.5396251713415,1372.505416102296 - 51.235032767451365im,1389.0251313827512 + 0.0im,1451.5523791663807 - 25.433724888229694im
2021,2.65,-0.8532147277466267,0.05392487846936763,-0.22753070142741963,0.09502989113133631,561.3277572471957,1373.5629429842757 - 53.48891572497797im,1389.1337220867622 + 0.0im,1441.7182510845762 - 26.263055997873213im
2023,2.96,-1.0433209400887518,0.03991348925570179,-0.2752038919437998,0.2747234836608751,520.8243613612515,1375.8450199345352 - 52.51804873842724im,1387.0168354746672 - 2.1389813936969564e-6im,1454.1041626474955 - 25.74435571047328im
2026,3.26,-0.08805804230079711,0.08408379451146533,0.2041172080789393,-0.7822739356361759,570.0582519739143,1372.04577601934 - 67.59803862258667im,1389.9333558604828 + 0.0im,1437.469684994731 - 39.15829696685067im
2028,2.98,-0.8634330095642311,0.023670063903030992,-0.21510002037030004,0.07676776501046662,551.3923176023061,1375.3129238818083 - 46.09465708161709im,1391.9174235400822 + 0.0im,1457.5345313018956 - 29.612826286531735im
2029,2.82,-0.6598737642756766,0.050716150436882226,-0.09042634211905833,-0.20535741050709888,562.3132520063052,1377.176664824385 - 54.731108933220646im,1390.563456635024 + 0.0im,1453.9758988275034 - 39.715146996302906im
2032,3.67,-0.6183645938580422,0.019676134764737504,-0.05909711528985931,-0.20216344120147203,528.8158894168165,1376.2089538959572 - 48.95919338866422im,1389.8122875374117 + 0.0im,1466.9723684500864 - 29.97926242551507im
2036,2.98,-0.36755139168182693,0.06596381775772969,0.06173118616753689,-0.4424498925560947,564.1595425178422,1376.898131839209 - 51.233116422717124im,1394.4244328644493 + 0.0im,1441.641107264217 - 36.24865249114352im
2037,3.17,-0.6597493988017701,0.03897937536313504,-0.12091126975769609,-0.11526533212895962,526.4528304994374,1373.0401976864252 - 61.356801896066386im,1374.4234947738419 + 0.0im,1454.2199944237072 - 22.0223401866288im
2038,2.64,-0.4119535498883355,0.048571877800357974,0.0051184455721712055,-0.4211058111684562,570.7555905508798,1373.8507210394348 - 57.00605612721773im,1389.557992536073 + 0.0im,1449.4787955869103 - 34.228937417694546im
2039,2.66,-0.6165723637838111,0.052294579179545476,-0.11895457467207743,-0.13874112985706538,551.3153553952927,1371.7810476393752 - 59.40611602790084im,1381.5513448069319 + 0.0im,1444.3769236273533 - 22.74301016751547im
2041,3.1,-0.5949135311096898,0.021733378384724694,-0.08006295238852103,-0.22818515939963094,555.3225822985269,1375.2210751644438 - 49.268098867664065im,1390.9079693689132 + 0.0im,1463.0655608380164 - 32.328931433114484im
2042,3.0,-0.5544009076805757,0.06876996634962591,-0.047758012864704116,-0.26914058088731024,575.9971043597982,1376.4267002084835 - 53.73147605822154im,1393.6138621809064 + 0.0im,1438.9795607873914 - 36.569223481240506im
2043,2.73,-0.5298883938195651,0.03371685754122062,-0.07797802603906287,-0.30093983377131417,580.8902479006218,1372.896261101617 - 54.68782454891254im,1389.4678384902143 + 0.0im,1454.3306473717191 - 33.18593454903461im
2044,2.65,-0.5396835978468453,0.03599265548616131,-0.08065986512370013,-0.2350458728547564,567.351381536738,1372.9945873160077 - 51.66810129530215im,1390.2138460195283 + 0.0im,1448.7048994478755 - 27.858267308084738im
2045,2.74,-0.6055388365039246,0.042118772874443114,-0.0838384908165099,-0.13938448704081502,558.0533162994079,1375.1621528256424 - 43.1320610968682im,1394.3848869513718 + 0.0im,1445.0573770524566 - 29.13386293376991im
2048,2.85,-0.22250326214750232,0.03266902058610547,0.11304391696926377,-0.6188338387516001,562.5157314338054,1374.2967023326557 - 53.56286516787658im,1391.6449856059894 + 0.0im,1459.7219187443045 - 36.52040210587123im
2050,3.04,-0.5931458031550231,0.04510692440158214,-0.12452460829416509,-0.14456414377421617,579.502474321424,1371.8063716310976 - 49.95656709358609im,1391.7614815989518 + 0.0im,1439.3676223669581 - 25.452668695900115im
2052,3.5,-0.4097943138478778,0.012902098218491392,0.017957248961358342,-0.4144267331588413,541.6502798177654,1374.3777523262013 - 51.78520846347141im,1388.9542637751283 + 0.0im,1468.739334682568 - 29.10832589659661im
2056,2.85,-0.7626302778722753,0.05171252084202302,-0.19601052855161594,0.01115869835880523,575.0433369813251,1372.8552365935773 - 51.08819995592193im,1391.4014831859881 + 0.0im,1439.1410421880828 - 26.681180512933572im
2063,2.63,-0.3306008216204323,0.06730637324008819,0.08569148453301506,-0.5261796131675746,548.5346117710914,1374.439457621368 - 63.5499885569785im,1385.3682500500454 + 0.0im,1448.035692997964 - 35.18571714237465im
2065,2.84,-0.37869640808125277,0.007789833864361766,-0.010110097355312032,-0.4178651957082828,598.0907681341822,1373.3431140843934 - 36.74900999753132im,1396.1389449143846 + 0.0im,1460.1620282847848 - 35.59248626941857im
2067,3.07,-0.013680554719979365,0.04000716084682516,0.20333632426423653,-0.8133551975787066,539.655948789199,1367.7434203485507 - 68.45257964266244im,1373.5610164297527 + 0.0im,1457.268831313521 - 26.17896738432242im
2068,3.07,-0.22245312335249695,-0.01662765629402297,0.0973158431553896,-0.5574606976462761,564.3493023460503,1372.886129728319 - 32.512309766648656im,1396.1859270673785 + 0.0im,1473.9835574050173 - 28.835512559548697im
2071,2.88,-0.3822456206926358,0.05970744736723933,-0.004081212682132719,-0.415462820548872,576.352477584748,1370.5616463439042 - 60.99159624274193im,1385.785070186808 + 0.0im,1440.515299749224 - 27.716227718208703im
2073,2.75,-0.8265258796005699,0.03976709304283891,-0.16821670912974607,0.027225598808419738,566.3112381837186,1377.4237000231399 - 35.94991363218026im,1396.4112338704717 + 0.0im,1451.3117464636102 - 37.97175799208525im
2076,2.76,-0.6873060235129185,0.03411083374092419,-0.1489240789475479,-0.1070933206735655,589.2294737513791,1374.694186107535 - 42.47609881810089im,1395.296831452644 + 0.0im,1448.1695149670297 - 34.944405879435im
2080,2.97,-0.31967176257715196,0.05489359654269006,-0.017632404763335097,-0.4358104944006104,571.6266477937097,1365.4854198058388 - 67.01831019654495im,1365.1966802713896 + 0.0im,1441.8057318205606 - 18.35480111387874im
2081,2.87,-0.5431589706676254,0.05285270342556543,-0.027109657388112832,-0.3246430243878098,551.3388824727573,1376.204248164388 - 59.34375121849499im,1386.6942403176904 + 0.0im,1454.9785361469128 - 37.12785715136004im
2082,2.69,-0.46129057526093575,0.046737437284243476,0.006883861912976165,-0.3794491000862258,569.0165566755262,1377.1757288407675 - 48.61971556013745im,1394.1776479402702 + 0.0im,1452.1691001563588 - 39.98300126399277im
2083,3.09,-0.30729230032687127,0.08914218480651274,0.058388937603090545,-0.5207948991524838,565.701223704728,1368.3797967487392 - 71.34341806699835im,1369.166727010742 + 0.0im,1434.6492623291497 - 26.51792450781005im
2084,2.75,-0.7138470266651198,0.02518169094524849,-0.13039508361671334,-0.07955253449933164,571.8676774199769,1376.0209222207425 - 34.63424839757252im,1396.3457376097674 + 0.0im,1455.7032338414085 - 36.5994864428213im
2085,2.88,-0.7253422459964887,0.0365041544006615,-0.10095000489852804,-0.09681358147457536,539.3992939311419,1377.6083322084962 - 45.45393274069369im,1392.8729787987638 + 0.0im,1459.4269980299782 - 34.987877310917916im
2086,3.53,-0.25987975002299146,0.050637464597921095,0.02208106776528434,-0.48021633392405094,583.5504893835284,1367.8885143515006 - 58.263314034602175im,1386.3509703219866 + 0.0im,1437.711300380968 - 22.10220170612443im
2087,2.78,-0.3950398522798838,0.01654471575491097,-0.0302552206874676,-0.3613827748239379,580.5467285708595,1371.8197040766954 - 45.446257097494964im,1393.1008322788662 + 0.0im,1451.93475983491 - 27.391728614793795im
2089,2.84,-0.3085129203311998,0.038424604594845764,0.022901638543345502,-0.4102555378908344,540.2565553895596,1370.0063066562147 - 59.37578321780214im,1380.3816733880153 + 0.0im,1447.529126306004 - 19.441319782840043im
2090,2.7,-0.6308380791451358,0.045451517012193646,-0.08074993257721551,-0.20788752313818165,570.3935119028118,1377.4048346466773 - 47.056958094350854im,1394.2562127285246 + 0.0im,1452.2584861500209 - 39.782413632653245im
2091,3.88,-0.5516602354429003,0.016809085392656884,-0.05095944754480777,-0.2787101580670722,533.7333909048859,1374.7447382528728 - 55.3818011202681im,1384.8723851617722 + 0.0im,1468.2729995415211 - 27.471772527140253im
2093,6.93,-0.7805014440041478,0.031046819777880437,-0.2044291279201193,0.027963147761162543,609.5271937782728,1374.1145836795274 - 27.442483018790334im,1397.4381630614926 + 0.0im,1440.5259100696453 - 35.27178335155998im
2095,3.34,-0.7082133856429579,0.020851815615957704,-0.17090272714145807,-0.05114563051146459,540.4780657106432,1372.578677734168 - 56.119802431806285im,1382.2240837986064 + 0.0im,1456.4098224421755 - 21.61106375132293im
2096,3.36,-0.5774715077377137,0.03497610261656191,-0.0494990954598256,-0.26872713498475914,536.63390057612,1375.5953862593149 - 57.53185070655419im,1384.5681132194088 + 0.0im,1462.4915433101569 - 31.56997959005881im
2097,2.79,-0.5532359824289727,0.03857962278562778,-0.05587777133408531,-0.26955316780108046,553.8053008017046,1374.9295982442336 - 54.534442417560896im,1388.543539033825 + 0.0im,1455.4984155955597 - 31.882976278402257im
2098,3.03,-0.2562436635402513,0.023211755013799868,0.09015636630738544,-0.5454527967362196,540.9288196964682,1372.8936588390393 - 54.97769082571784im,1387.8037669307168 + 0.0im,1460.780964270228 - 27.75252354576456im
2101,2.77,-0.5579939274492758,0.060862809219455444,-0.06822716043397266,-0.22612030311723325,565.7932723723395,1373.9957465560087 - 54.980018619324234im,1390.2830835436384 + 0.0im,1440.6023490055936 - 29.4636722739431im
2102,2.95,-0.503828126609998,0.017078825190338365,-0.07429148969939933,-0.2794069771385286,563.7550515937731,1372.3087977411608 - 51.93308672153647im,1388.585085573172 + 0.0im,1457.6314334301237 - 26.186353834848322im
2103,2.83,-0.3941013511423105,0.06696087749776822,0.0616514453100133,-0.44162274742007224,561.8574218757683,1378.1876574251569 - 51.618267163707934im,1394.4331946584366 + 0.0im,1444.2864311775045 - 39.58833056430658im
2108,2.78,-0.622261344351904,0.048459949885579744,-0.0861313216071587,-0.14477019634597912,563.646671983085,1375.981066209104 - 43.86093628445456im,1394.8114537064796 + 0.0im,1444.0866715109419 - 31.837525763481533im
2112,2.75,-0.6720036734129669,0.07435766494325524,-0.13343785136722958,-0.09501330336572292,554.1529597568285,1371.7195888576016 - 62.75214300839057im,1379.2943044292517 + 0.0im,1437.7128679540876 - 23.322705356585985im
2114,2.64,-0.2655851884467292,0.057390269843802834,0.10924889526999296,-0.5907038660647608,556.6108463126774,1374.4763916523432 - 60.530801693990576im,1388.7385614879677 + 0.0im,1450.7799403292836 - 37.01480086248453im
2115,2.77,-0.947696292010467,0.04877927349603069,-0.25449055123110664,0.18552358676036823,532.298065136124,1374.2059575617136 - 57.36372254587827im,1382.643604092259 + 0.0im,1449.0398527144575 - 23.92301768422776im
2117,3.14,-0.2093071138796373,0.051096024333885014,0.13316774399421463,-0.6268166315797781,525.8917756955113,1370.7429916960261 - 68.42761153637244im,1366.0472637421196 + 0.0im,1456.1108425598607 - 26.987132133500857im
2119,3.59,-0.5047284543341092,0.015034185217123342,-0.02697153407237659,-0.3373455990525081,546.4361420246138,1375.1880287242818 - 51.40788564883832im,1389.3224230457956 + 0.0im,1470.7107614051577 - 31.819183308850782im
2120,2.81,-0.670906248867763,0.049603063738461926,-0.16509380037644777,-0.09687850016877536,554.2445396496731,1369.8960332288277 - 64.12526540919262im,1370.5017482552169 + 0.0im,1446.581165212424 - 20.749107527927453im
2121,2.64,-0.6402801656286824,0.05204575047403569,-0.07309338320451234,-0.188290728838342,557.6253991771403,1377.6389001341497 - 49.02457518220004im,1393.2351829615734 + 0.0im,1450.3932887324981 - 37.18380303290885im
2122,3.41,-0.33509823960727364,0.0377684590019304,0.10262656719789037,-0.5133246297618677,519.1901457133886,1375.1142774599712 - 58.60276754039217im,1384.858128625178 + 0.0im,1464.2257442514713 - 31.647155816226466im
2123,2.88,-0.222459642750171,0.03919809470176307,0.0692878786420463,-0.5833794352946756,554.3827320546985,1368.6172944333002 - 65.96154801706561im,1373.6820422009914 + 0.0im,1453.361821199678 - 23.993288908191804im
2125,2.7,-0.3233607965104014,0.03661091005460931,0.045155720503229836,-0.4810473508912559,573.5813144786907,1374.1536377981781 - 49.60226909282722im,1393.28503543908 + 0.0im,1451.014849795841 - 33.74655359387756im
2126,3.18,-0.7497200291696656,0.05416936336483038,-0.16958883552560755,-0.008129925897849666,580.3001578760906,1375.1644067190098 - 44.00511573582611im,1395.4598502559713 + 0.0im,1437.661791988513 - 31.326722447789766im
2127,2.9,-0.43198908206908126,0.04890185576354394,-0.06606570375331364,-0.28790333936433254,558.1486341123588,1368.047116556681 - 62.56961695521258im,1374.4087995581606 + 0.0im,1442.4677040418908 - 17.70239914792248im
2132,2.63,-0.64536314573273,0.0680219430079805,-0.0821206675757234,-0.18374421795688586,543.5968930433738,1374.9645879422167 - 62.37513323519776im,1381.7434508061713 + 0.0im,1446.2966909353747 - 30.369622316296546im
2134,3.37,-0.4630426595406063,0.03685294363549756,-0.02950896651467084,-0.42770047301415093,569.2352423379705,1372.3258323553728 - 64.40573461256115im,1380.104118237255 + 0.0im,1463.0338829145114 - 36.156068031702695im
2135,2.55,-0.5439957240900185,0.07991308374718867,-0.014417338543516303,-0.2615414377143618,533.3545956634783,1375.1547099442007 - 62.17123206654415im,1382.6260798982871 + 0.0im,1442.3594067096037 - 28.698597733493884im
2136,2.78,-0.3658008984146094,0.05518325745928495,0.008049300187212387,-0.40530866481327715,563.9500029537011,1371.1518404193025 - 59.01637410430912im,1385.9353858541463 + 0.0im,1442.1668435449378 - 25.60979671550443im
2137,3.71,0.05336355260387304,0.05751990435756592,0.24109165882238245,-0.8932259856968419,587.1578592739777,1371.8439633886846 - 59.75405178921864im,1393.6822426044253 + 0.0im,1443.0756780645347 - 38.77465966686389im
2138,2.95,0.1866352061460893,0.04425770933017363,0.2529749969996465,-0.9372942113591252,552.2154427676551,1362.5980806947732 - 69.6159155096427im,1368.8164321867037 + 0.0im,1447.3807041936232 - 19.005016351385827im
