i,fval,d1,d2,d3,d4,lam,p11,p22,p1,p2
6005,2.38,-0.5314144900574405,0.06629905254085154,-0.07136083390773876,-0.3095753144085335,582.817607734768,1370.8920915837462 - 64.2125778364688im,1445.903510324834 - 18.940920692227863im,1383.5757074516932 + 0.0im,1440.4379353367362 - 31.23642720706972im
6009,2.48,-0.5756533256865611,0.08402344193276426,-0.06634892519456025,-0.2794692732153257,571.8371155137341,1372.0946441783187 - 67.67509029110334im,1444.0675553912463 - 19.86814207856058im,1380.7793173088312 + 0.0im,1436.3345620435493 - 32.083798480995036im
6012,3.76,-0.5818064545111744,0.08168947609532427,-0.04484540057990797,-0.22784720322843038,579.204105422873,1379.1246008997184 - 48.89977340416799im,1433.7953667708691 - 26.065163844481607im,1396.4171867921978 + 0.0im,1432.4247169543112 - 38.50589191744524im
6015,2.35,-0.48259967987715846,0.039708431212071994,-0.029413260532419026,-0.3221834932535712,559.9366209369708,1374.2686490925485 - 53.19548118614796im,1453.5811277952862 - 21.522222523425413im,1390.0000550544723 + 0.0im,1451.9093017603177 - 31.00762097671975im
6020,2.55,-0.45934458889506435,0.02733426515625814,0.013704144820838426,-0.3204333902177867,562.4375223581004,1376.0229712802964 - 32.853600304771646im,1453.132215815829 - 28.740186357926042im,1396.7073723845824 + 0.0im,1454.723244375215 - 35.82293415574047im
6027,4.43,-0.4390168046019148,0.07790500490288807,0.004474549342475563,-0.36508857899710606,591.9404824542511,1376.851374933438 - 50.92729712491123im,1430.5539134675937 - 22.7408747119132im,1396.4578328522261 + 0.0im,1430.207798159277 - 37.300817059397im
6040,3.14,-0.5233041723135197,0.051107897132145225,-0.02428933238603892,-0.25894976582713675,576.5266862716464,1377.6190985382873 - 36.587605205145664im,1441.9756812453918 - 28.846115175898767im,1396.9677421983902 + 0.0im,1442.7597477031366 - 37.36264951616474im
6052,2.28,-0.4737988134456108,0.04449513339903262,-0.044926338496271354,-0.29695088239685136,552.6302734187298,1371.8569615636463 - 58.62677911448227im,1452.8608014044792 - 16.84854886088355im,1383.467696466089 + 0.0im,1447.9366559133202 - 24.43295533041798im
6053,2.9,-0.3525829714541766,-0.006137426512127231,-0.08731912859785496,-0.355055272480208,582.5093861857213,1366.2776494317632 - 53.98835344388968im,1455.986852393643 - 10.048694891320686im,1383.520609198937 + 0.0im,1455.0508930299156 - 15.74237098350004im
6059,2.96,-0.4775533160268221,0.049211776980136596,-0.08051018188874728,-0.30237984376036203,602.1403506862101,1369.7101582168273 - 54.23769553062333im,1441.2462913113154 - 16.732228882690595im,1391.1868341291024 + 0.0im,1437.6861605147394 - 28.07051821441591im
6070,3.1,-0.35244226909993914,-0.013888270711207892,-0.019504800417500082,-0.40166313754742866,563.1771503968224,1371.084277920359 - 46.03078803896873im,1462.3846763794818 - 15.315329181309657im,1390.8907126262923 + 0.0im,1465.4453257502407 - 21.47600980831342im
6071,2.38,-0.4480413211777836,0.0414812687910675,-0.06096708395116609,-0.3395130964556255,588.3265190615815,1370.1230742576029 - 56.18611827493056im,1447.1069018469611 - 17.077018961473968im,1388.3206766174053 + 0.0im,1444.518193599255 - 27.4062942045103im
6076,2.56,-0.5042010414766828,-0.0018406452181862418,-0.09159175599688418,-0.3129634695246425,616.5618871798888,1372.229848703612 - 34.609306235104846im,1454.9878596845595 - 24.834387500622025im,1396.3171871457862 + 0.0im,1468.1658014212283 - 38.25496166493421im
6077,2.75,-0.5582066287996119,0.049229355141895886,-0.07846226270050803,-0.2786799344241634,599.5391563148476,1375.2291395878156 - 49.27674464877588im,1443.1709934429996 - 25.33537659321634im,1394.9484887432077 + 0.0im,1444.227431258625 - 39.973693661734366im
6080,2.34,-0.5010508097351504,0.03496887549929925,-0.05038972023058065,-0.2885782627614785,566.5319744890916,1373.8396640781887 - 50.50905947255049im,1452.5690305589512 - 21.021672833641595im,1391.3542725253901 + 0.0im,1450.9579137449784 - 30.206581565216712im
6090,2.46,-0.4792082141885763,0.03690493253977607,-0.01492866927790188,-0.27965326906098625,558.5365342145757,1375.2915808309112 - 41.899272547929im,1450.115233753686 - 23.56492742362377im,1394.9162368409777 + 0.0im,1448.3774235541973 - 30.90246835255009im
6094,2.36,-0.47894891123501115,0.027859646371737445,-0.06092233224972171,-0.33552200818597744,584.9595948703943,1372.4920114814227 - 51.79152901493848im,1452.8276619140345 - 20.716761077383754im,1391.0624133480515 + 0.0im,1454.2449374186747 - 32.15873188658911im
6101,2.62,-0.3681985118590834,0.02101695737862215,-0.028116778011560067,-0.4276774206331786,567.6944665984539,1369.308622745472 - 60.393964333171866im,1457.558162716194 - 14.861681724228006im,1380.5043144996093 + 0.0im,1457.2751948806813 - 23.36149027462007im
6109,3.32,-0.5472136139266467,0.0010978556242051546,-0.0635523168614534,-0.2955242008148407,566.3317351420416,1374.9494003875905 - 43.285620284377394im,1469.4612784478647 - 23.696731800341674im,1393.391775858497 - 6.392514422975786e-7im,1478.660969115204 - 34.439102500438im
6110,2.58,-0.4240768005807843,-0.0095507842814474,-0.11251411136372058,-0.3764957546222485,624.5936066530878,1366.4330535457366 - 48.147394139255816im,1455.8792673164855 - 14.425806181001773im,1390.515946519938 + 0.0im,1466.037651045909 - 24.298821907922008im
6112,2.78,-0.5672074734971599,0.08280028751533719,-0.08893660127457688,-0.17950039469020232,559.4421774418815,1370.4053473127847 - 63.27515806397345im,1442.439203906079 - 14.696632837617416im,1379.6198640451569 + 0.0im,1432.6613172849916 - 21.439043275790866im
6116,2.39,-0.5759985009336986,0.05005714130925087,-0.03979308826476874,-0.23435049600161034,550.4230738356384,1377.043444637206 - 48.75478565375023im,1452.7957564116102 - 25.76805988136812im,1392.8578831434345 + 0.0im,1450.469528071286 - 34.48582663556412im
6124,2.62,-0.5330475728363254,0.03199274116413296,-0.007312821275532958,-0.24833022749000944,559.3524716967164,1376.5710554186999 - 29.412054751002923im,1453.532327351704 - 31.035508799670357im,1397.0669791298933 + 0.0im,1454.0006842922426 - 37.235011328465156im
6126,2.39,-0.5014939245247615,0.03167031504529379,-0.05794421725321443,-0.26377050652938633,571.2525713439813,1373.590966375824 - 46.39949130269319im,1450.375780013799 - 20.748258569006936im,1393.201990253862 + 0.0im,1448.6229846501165 - 29.256519623088746im
6130,2.78,-0.5118003661689915,-0.0012211499582711616,-0.02567596347706901,-0.25236861515722897,545.8282450805626,1374.2871060265131 - 34.2321152066956im,1465.0473255972747 - 22.507368256933077im,1395.4203298256712 + 0.0im,1465.5515548857563 - 28.669946715134973im
6135,3.51,-0.48614748228429366,0.04998375985663524,-0.037096513817401366,-0.3002161002948929,595.296612427858,1376.0005763572465 - 41.28820904815033im,1437.8169435976943 - 25.10167016693047im,1396.7118232787775 - 3.804705962276732e-7im,1439.3231704103268 - 36.567187590027636im
6136,2.28,-0.48571890739046136,0.04380342160370475,-0.05206948942258455,-0.29506629130423184,562.6255470849349,1372.251268872807 - 56.54123832448216im,1451.3245213726393 - 18.109665429984293im,1386.7909115027073 - 1.377034998470365e-7im,1447.3308881237963 - 26.678297490440205im
6145,2.37,-0.5508588844895179,0.05057728872880154,-0.04390803448243388,-0.26451117615292147,559.4069340692863,1376.0581582517361 - 51.759835242684034im,1451.1398843324741 - 24.284921342870845im,1391.858999621999 - 1.1170889603326744e-7im,1448.9442200349174 - 34.139660893980775im
6149,4.14,-0.3872825908017217,-0.04596155643056674,-0.033172668693833805,-0.40392197928159,574.0814910942498,1371.3982595234145 - 35.41778800606944im,1472.9345754447725 - 14.599181199056051im,1394.5644913801377 + 0.0im,1486.7843109058203 - 11.57365795428676im
6162,2.29,-0.522662510331279,0.049880683857793304,-0.05423088255263986,-0.24653191624125936,554.9063858489858,1373.5004203735089 - 54.62572644936414im,1450.228704190952 - 19.056399152543346im,1388.4758419933996 - 7.932292531726723e-7im,1445.2984641317762 - 26.937658553481953im
6165,2.37,-0.3794143888409266,0.023922485191489273,-0.07588208679670734,-0.37799880572166183,585.6511749146156,1365.7290830502282 - 61.21476481252078im,1452.719262820197 - 11.539887155796174im,1377.294816063895 + 0.0im,1450.124075579779 - 18.87059540641736im
6170,2.5,-0.4198830396641282,0.06987070562012436,-0.001649829183670487,-0.3300509201441316,550.7642498370417,1371.9030924550602 - 59.912900321708136im,1445.2496934948424 - 16.57299964246237im,1384.5519238562808 + 0.0im,1438.1680389046342 - 23.825022098840424im
6174,2.39,-0.4025753724701311,0.02088704830834698,-0.0717160429756303,-0.35253579640235433,579.5500397346061,1367.806468476299 - 57.87930102615256im,1453.4308421973492 - 13.073341652256484im,1382.3841877830916 + 0.0im,1451.129504579848 - 20.635855547157277im
6180,3.32,-0.5585167791732901,-0.0048898575045936005,-0.09096879895076661,-0.25197210823567334,565.1676526420357,1373.562741570472 - 44.58358326566994im,1467.6555496364826 - 19.28427304994307im,1392.186144744425 + 0.0im,1472.8122229209366 - 27.829420788371753im
6189,2.75,-0.5183829009644707,0.05410385414173878,0.002203280544405231,-0.28467297882296344,561.9321416127478,1378.5625151556692 - 38.8320695300289im,1446.3698501910874 - 30.762601985680686im,1396.5156876830927 + 0.0im,1446.9000853846228 - 38.87721718657243im
6191,2.3,-0.3807854659770282,0.06381258809648163,-0.02157446456134018,-0.3891970037712289,564.3760857961324,1367.5887811585171 - 66.80503650704577im,1447.4537974230125 - 13.532292520326944im,1369.3179124935123 + 0.0im,1440.511293570391 - 20.7262966041453im
6194,3.02,-0.47424194413389903,0.045461523669028905,-0.029774945176886596,-0.31519348407710523,588.6230482386209,1375.6588409910773 - 42.5778438054019im,1441.6189335362455 - 24.98404129558556im,1396.1374739207904 + 0.0im,1442.8753115110874 - 35.913632414523775im
6198,2.62,-0.49402052082288306,0.0007960098695364778,-0.03533780538225546,-0.30935184058600995,584.994940863933,1374.3574219613713 - 27.546839214041594im,1459.8288762784664 - 29.094554688279068im,1397.0215301560538 - 1.2810375533045704e-7im,1468.6320094045423 - 38.29432444681218im
6199,2.98,-0.5532411516409701,-0.016016670782051844,-0.02033794174556905,-0.2529833933235721,565.2642798627115,1373.2444662057756 - 11.780715927836715im,1474.4837876864715 - 30.43797619513536im,1397.4626975744732 + 0.0im,1485.3463657171458 - 37.09580491616153im
6215,2.73,-0.464468455412768,0.06144423363754426,0.01259834380809794,-0.30524193379486403,555.5813220979983,1376.6617040977667 - 46.40782306024723im,1444.0567008317541 - 24.18778748804961im,1394.7762350786793 + 0.0im,1441.412276213867 - 32.37044444971728im
6216,2.77,-0.556193975737167,0.05581280310560444,-0.08804562004463495,-0.2528168289944564,593.8801190893437,1373.1184098136205 - 53.33845486037698im,1442.1599432634148 - 20.921332730855728im,1392.9562964755983 + 0.0im,1439.2047808177592 - 33.501682368218574im
6222,2.64,-0.5780135372876334,0.022510323711948,-0.08280510161784775,-0.21986426599442727,591.7017985053161,1375.293349675514 - 33.18007333637975im,1450.8418175506042 - 28.55099549729672im,1396.8464833304047 + 0.0im,1454.2675877860715 - 38.60019419760768im
6223,2.53,-0.4176944935740074,0.02823795751030465,-0.07148502694780978,-0.35390998499694193,566.3860470198233,1367.3376995289573 - 64.15061448300582im,1456.2109329048076 - 12.234900530427382im,1370.798890964665 + 0.0im,1452.6501264135297 - 19.343862040294912im
6225,3.14,-0.46257478491075354,-0.010042614326727088,-0.08102458667141693,-0.29279572226109346,626.1340037016154,1370.811378619193 - 18.79340812500474im,1446.9495380029653 - 24.283602018981515im,1397.4413446061994 + 0.0im,1457.577656543888 - 34.29670738257123im
6229,2.9,-0.4386365506567639,0.06708502757750075,-0.05193183914342517,-0.2670223361929914,561.0997172701001,1368.9914582127194 - 60.451420603363395im,1443.2305771889407 - 12.848217669913655im,1381.042095707939 + 0.0im,1434.598836881627 - 18.581137054045005im
6230,3.53,-0.45550114145792653,-0.0012741767831676715,-0.053045959921168576,-0.341650538753903,553.2560374219039,1372.0496515069087 - 53.31018886301294im,1465.9921645188135 - 15.190849575635148im,1386.1884690365052 + 0.0im,1468.1082585519791 - 22.726941897844977im
6232,3.12,-0.5339906246363838,0.062153718169717896,-0.07337869609596223,-0.30391686447739086,605.4406687681499,1373.3566379567521 - 55.10077716954746im,1438.4003000512291 - 21.916476781418442im,1393.9683760112846 + 0.0im,1436.6982799552836 - 37.76495700391961im
6234,3.55,-0.4419227500508033,0.06691617042516938,0.003192394080216404,-0.3054616998725781,569.3062688837007,1375.6499350088204 - 46.55016891934461im,1437.695765816233 - 21.643252498250085im,1395.513166941941 + 0.0im,1434.57138679594 - 30.690399038186396im
6240,2.59,-0.49872759128291105,0.05318882178754163,-0.020333907353506545,-0.2917925806918354,566.3829926512082,1376.2219817820921 - 47.20718992595321im,1445.751119115328 - 24.52036089135883im,1394.4648730975691 + 0.0im,1444.1726032230974 - 33.95390130675815im
6248,2.43,-0.5004353570449446,0.056843938825185895,-0.05450939673394603,-0.26237821369286696,563.7464264282622,1372.393110560101 - 56.240664391404046im,1446.4400569803647 - 17.803156580243307im,1388.0732553098144 + 0.0im,1440.7347066153577 - 26.018792082134937im
6249,3.2,-0.5480890365243274,0.07183353591474759,-0.03284658136925959,-0.22550262349697991,565.5402723632709,1377.3043410357275 - 47.11996475747209im,1439.1844878652846 - 24.166595845075584im,1395.4750951649705 - 1.679769392854317e-7im,1436.0194943302324 - 33.43230762246754im
6256,2.42,-0.4270919736158946,0.015930726891603724,-0.029454606354251386,-0.3235537481173365,564.595839831864,1372.7301409101715 - 45.19476774877778im,1454.5131912357613 - 19.118855340835527im,1392.678634355741 + 0.0im,1453.8223755464587 - 26.58171298428004im
6258,2.76,-0.4886913647963412,0.009483742042655924,-0.057580313076389916,-0.32667635130954087,572.0761877668058,1373.3677998925596 - 47.9850100222336im,1461.2775814193208 - 20.906473113083074im,1391.6173332499727 + 0.0im,1465.445844175585 - 30.84940068187749im
6260,3.16,-0.5330953883819418,-0.02417296002869152,-0.06883632560442113,-0.27232597100842276,580.5181900083538,1373.0174247562152 - 26.961341238508897im,1471.0841362321594 - 23.594736448999864im,1396.6461337169264 + 0.0im,1485.9606639325723 - 29.311420751254104im
6264,2.57,-0.46615023384875603,0.02670952107737266,0.004255042355984805,-0.34918101025688275,551.1224463393308,1375.9101838065394 - 45.7571843873903im,1459.5212730774447 - 25.211518024669687im,1393.2379539286533 + 0.0im,1460.7780371038907 - 34.168809876719976im
6265,2.4,-0.44286489450585037,0.012540109252522066,-0.07750504217325592,-0.3100781823517336,586.0013608564018,1370.1389345023501 - 48.62003972100661im,1452.5416565997293 - 16.21074429515124im,1390.8079687399077 + 0.0im,1452.3712328954116 - 24.623000279809467im
6269,2.88,-0.38607251822740707,0.04526342171298156,-0.01848410598353095,-0.35990202339364225,581.001803725079,1371.4654081970843 - 51.011541625967894im,1442.8614398592638 - 17.398961609951886im,1392.0751953850495 + 0.0im,1439.779234785614 - 26.409568144055484im
6270,2.47,-0.5097349318980138,0.060058523529645656,-0.012392582131262563,-0.3202626679074849,562.4348216436551,1377.0079246536518 - 52.63993470615221im,1447.4684050370715 - 25.88816838477659im,1392.7998535898507 + 0.0im,1446.108027128339 - 36.960480543752766im
6273,2.45,-0.4990119900364817,0.027446837188463576,-0.048426746931576815,-0.3089281279961356,566.0116368181845,1374.0150155983356 - 50.54582161488642im,1456.3463771750714 - 21.64305366892095im,1391.0259697523009 + 0.0im,1456.5447903606587 - 31.423257565856105im
6274,2.68,-0.6022510187591062,0.08274269566982922,-0.051792312147743255,-0.24441053529535176,565.5488038431087,1376.9758755565888 - 59.57575067847514im,1442.079487879633 - 24.47229269390766im,1391.1358279671572 + 0.0im,1437.386819264356 - 37.16331252336848im
6277,3.2,-0.4274343158132914,0.03484473735230771,-0.07019863615140944,-0.336677712168008,611.5869111476177,1369.375673541126 - 48.59667871847727im,1440.627003075828 - 16.647038075290304im,1393.4718999319505 - 1.4556241189225524e-7im,1440.0075013173196 - 28.10425419189821im
6280,2.53,-0.49194784237468014,0.06072993143774628,-0.04188496224013481,-0.2876466288287114,568.2634745651951,1373.170427358626 - 55.828329005999485im,1444.7113006763425 - 19.24521155344541im,1389.861518698385 + 0.0im,1439.7858593133717 - 28.620307902367024im
6281,4.04,-0.42642991811884645,-0.004071026166737109,-0.08270929045819261,-0.42185833780416626,585.7032103884636,1368.0799212646339 - 60.66300020403081im,1466.2325219623158 - 12.554219445309844im,1379.1312948705568 + 0.0im,1475.9514366364963 - 20.08135553368564im
6285,3.42,-0.6162067514390384,0.06342966883886986,-0.08801742840448926,-0.19856681550811073,594.4350833956796,1377.5292019117685 - 45.487046470350535im,1437.0358073518491 - 26.612069847346017im,1396.5362084694607 + 0.0im,1436.7337601111242 - 39.510687889281044im
6286,2.81,-0.5501741058995494,0.05275941622974137,0.017957380344695448,-0.22805528558992472,547.578876908321,1378.0592990477667 - 29.001048090989467im,1449.5679732231595 - 33.298592624337836im,1397.2441954810051 + 0.0im,1448.467162758781 - 37.95175445012324im
6287,2.66,-0.5193769731422239,0.04841962977513818,-0.04624666295400037,-0.2305476284630407,564.9838503140903,1374.8640666470296 - 45.3670203973089im,1445.4505485611319 - 21.707768911179727im,1394.3554200745086 + 0.0im,1442.040063255972 - 29.567914330529355im
6288,2.37,-0.4172488175113054,0.03423731805018264,-0.04698316515789639,-0.35358965855195823,560.4762506649965,1369.3942596554493 - 61.46958732715275im,1454.6497929582597 - 14.326763260205922im,1378.2437567230802 + 0.0im,1450.7104001085859 - 21.79755677913869im
6289,2.27,-0.49435082827766186,0.07628700430431061,-0.03201070150975446,-0.34543192411568197,560.6985186199502,1371.0377063332066 - 68.61479590685971im,1447.984540809951 - 18.34822541514795im,1372.7222923246168 + 0.0im,1441.1069778608057 - 28.623168701218685im
6298,2.57,-0.5080316917651883,0.06698614833730018,-0.061883941202789526,-0.24177914624203092,561.5339711956832,1371.3316615989868 - 59.30706572229103im,1444.5598293030746 - 16.040488153400602im,1384.9357702459706 + 0.0im,1437.0040176244445 - 23.489613057487876im
6299,3.66,-0.37464000863722013,0.03810422162669997,-0.06498744407336822,-0.3718538599786608,616.1203709766609,1366.4703542961954 - 52.15854256009047im,1438.8500535674236 - 13.241580573073037im,1390.9329614895469 + 0.0im,1436.5255623704693 - 23.623438796884624im
6306,2.47,-0.5183141627627249,0.030857205719596804,0.0015864307182278659,-0.2648061385890652,548.3205094636559,1376.517601808139 - 34.99542333325172im,1456.536532241688 - 28.479869727261516im,1396.1839967158446 + 0.0im,1456.0256169897268 - 34.92225493203107im
6312,2.4,-0.4211676744456748,0.028772626433604214,-0.06516543627338608,-0.3410864952840607,590.1124102572317,1369.3219021397113 - 53.256756241483814im,1448.3640812360902 - 15.70469116902178im,1388.9824444964875 + 0.0im,1446.599092846232 - 24.890964324562713im
6313,2.78,-0.46179047983343496,0.008529560977557457,-0.055673131203380403,-0.28841019952273417,550.9336623414735,1371.9975597476207 - 50.695274618490586im,1460.044290034912 - 15.81830971424084im,1388.130709792535 + 0.0im,1458.1196843803084 - 22.56026867034405im
6322,2.31,-0.47420421318814004,0.06698696069199339,-0.03512078444879738,-0.3309062218559408,564.6999194053772,1371.3948610702703 - 63.34849491202134im,1446.8769644267811 - 17.801788141985305im,1382.0184389152082 + 0.0im,1440.8107036170693 - 27.32420247602419im
6334,5.41,-0.4405735052117834,-0.0033412865936064753,-0.013724474662886992,-0.25857109779709636,552.3138703145997,1372.7190114392486 - 29.713750612805367im,1457.402724640273 - 20.553973531998682im,1396.2126163987766 + 0.0im,1455.9683347109276 - 25.523038132130527im
6336,2.38,-0.3187811340561527,0.04532636374389746,-0.02588167768058492,-0.42533109316376116,575.6177570366204,1365.8857883900725 - 63.91057839426336im,1448.1573527301398 - 11.70994637213789im,1374.1269169556524 + 0.0im,1442.969573932059 - 18.44043149533417im
6343,2.27,-0.4267033772564367,0.04558896538088526,-0.033626708575196285,-0.37353604583888805,573.534824910801,1370.8017750263436 - 59.579214116429185im,1449.9085798140193 - 17.55516684823952im,1385.0193610120677 + 0.0im,1446.8893166460537 - 27.42750773046788im
6348,2.52,-0.3851718079141414,0.04082074124734314,0.002393679003251263,-0.3193949093597686,549.8682354661413,1372.4129238797561 - 49.38476436464077im,1448.3355347828078 - 16.932406649762843im,1390.8763549515331 + 0.0im,1443.197738095094 - 23.013645839704576im
6354,2.24,-0.4850197681232532,0.04417138744260978,-0.08118085899928225,-0.31176781875680754,580.1341875546873,1369.1507234309727 - 61.23670401557159im,1450.483473261924 - 15.77552889786738im,1381.7477414402042 + 0.0im,1446.3652049089515 - 25.259516401350616im
6357,2.91,-0.46814354937388497,0.05957348560471043,-0.022856953512151737,-0.303372350584763,573.0043551255586,1374.5636809641182 - 50.34787575779068im,1441.6418302768222 - 21.104445355330046im,1393.7306802466576 + 0.0im,1438.425235561329 - 30.868510414632976im
6358,2.37,-0.4278678662181957,0.025331566606996456,-0.030416060035198977,-0.3735708042001429,575.5931943844583,1372.657113035708 - 51.31574272021709im,1453.8238201370827 - 20.23769568962034im,1390.8444890133644 + 0.0im,1455.046561163566 - 30.375863367291245im
6361,2.5,-0.5812503813033519,0.08372592760595243,-0.018319442539458903,-0.27745532536310186,549.205247500079,1378.0655524071642 - 60.53167687804029im,1445.8730645706028 - 26.05789897560283im,1389.3096320222116 + 0.0im,1441.627652873099 - 37.78350416009072im
6362,2.36,-0.5332314112453155,0.06552989573540191,-0.09977390414455911,-0.2531460042954903,578.4538243140165,1368.1117811084366 - 64.96712192879477im,1445.9222605719485 - 14.499232680976322im,1376.436805633236 + 0.0im,1438.1026750267986 - 22.898566675726283im
6364,2.32,-0.5346533305381233,0.04950477728079128,-0.07561706192950887,-0.2588503986853935,551.0400887769378,1371.22117779729 - 63.424141872507434im,1454.5725935117468 - 16.24890906653699im,1375.7946140424292 + 0.0im,1448.8891632637183 - 24.1310111081692im
6365,2.72,-0.43286012666531554,0.05585674703239482,0.014596405951471395,-0.34342927392893907,563.57783261539,1375.9749571381897 - 47.0311100967809im,1444.0155298309455 - 23.67914699595242im,1394.661823614511 + 0.0im,1442.322938374624 - 32.71189809138807im
6373,2.51,-0.4773109095668617,0.005708145332707776,-0.03379823460398352,-0.29320928068566043,569.6761282651634,1374.0079171561654 - 34.95784455802472im,1457.9710839802917 - 23.920127592305906im,1395.8429427816588 + 0.0im,1460.691577381439 - 31.448341370157948im
6379,2.89,-0.47906885080184003,0.027022035644353334,-0.06874686205913996,-0.3168870832887989,611.2042096577309,1373.0303432405647 - 40.83758613633316im,1443.4049919613217 - 23.186952248569167im,1396.0955723055404 + 0.0im,1447.6490288118796 - 36.06385298359155im
6380,2.85,-0.46067882582026337,0.019861819104529523,-0.017869770360443623,-0.3636605684386715,553.5042064044742,1374.3343945061124 - 51.9994512360628im,1462.2828470138177 - 21.31188737060743im,1389.4393632949734 + 0.0im,1464.1234730248111 - 30.937547536820126im
6381,4.29,-0.46114145285423386,0.05628505480448229,-0.03865286268831349,-0.3269754108788761,607.4349297965331,1374.7718877720029 - 44.90020809166683im,1432.9233904620023 - 22.22326152692235im,1396.704514711004 + 0.0im,1434.0527291312621 - 35.92261380786853im
6382,4.63,-0.5485932598123743,0.06493908317635752,-0.08268996020874707,-0.27322909513341564,620.976391509289,1374.7648738271198 - 48.546089935419424im,1429.9939026494126 - 22.336738488759554im,1396.897744553968 + 0.0im,1430.4531028726617 - 39.73649945566592im
6402,2.58,-0.44718845692281045,0.0565484366018059,-0.04278948939705133,-0.3072421806596154,570.7335763802985,1370.9585582790644 - 57.153086715953776im,1444.6953139265338 - 16.3195145759712im,1387.3632281523408 + 0.0im,1438.9238114392313 - 24.577088085600597im
6410,3.2,-0.5330389014802357,0.06334925512801366,-0.07767384212349839,-0.21882756851244792,580.2431855433606,1372.4285763764083 - 52.86345222744181im,1439.858768579606 - 17.811621831018105im,1392.2694320878009 + 0.0im,1433.8541437547285 - 27.132859652944166im
6416,3.17,-0.5240119014906948,0.06654451599934169,-0.07977806390844497,-0.30789068464340935,606.9157918895567,1370.8513655539978 - 58.95460521524708im,1438.2137336056164 - 18.995184165164485im,1391.6588820154268 + 0.0im,1433.8934247014754 - 34.00073685328141im
6417,4.81,-0.506052199289941,-0.013930334398691076,-0.05356930147070491,-0.33793207425699207,546.0887866045697,1373.8131434610452 - 50.90734125221999im,1476.5917050911248 - 14.214992482127371im,1387.8525082041192 + 0.0im,1486.2916625700711 - 20.111921439017173im
6427,2.31,-0.5268367918200388,0.04981377496287987,-0.042218291912819825,-0.27530628108233235,554.6538503391364,1374.6461362577045 - 54.98999357556im,1452.078182627982 - 21.401898284826625im,1388.9864749441783 + 0.0im,1448.5596746180177 - 30.473098051651007im
6453,2.4,-0.4992604278315355,0.05348424237379201,-0.045663301067917196,-0.26378343695274137,560.6981332033321,1373.3348552245807 - 53.850554009035804im,1447.3133034937255 - 18.99651598977im,1389.8143270655091 + 0.0im,1442.3760310345149 - 27.152725627570515im
6454,2.69,-0.43616554229866167,0.06182121962262972,-0.02577685688041942,-0.34682723501663393,576.6386320284266,1371.7991885223921 - 57.631818587837756im,1442.810555406952 - 18.051378069740633im,1389.168520650438 + 0.0im,1438.0704174007917 - 28.149347840524722im
6461,3.0,-0.528650724865089,0.029350846662647173,-0.03392497340325365,-0.3165815180200801,545.9525129264283,1375.391793852023 - 54.906080040254125im,1463.4925375375226 - 22.558668326389686im,1387.5628167952825 + 0.0im,1463.8882434769162 - 32.91628748019791im
6472,4.24,-0.40730407880096964,0.044953627447640414,-0.10809376487570815,-0.30790849556547584,618.6226252357507,1363.0131673086998 - 55.79555271099646im,1438.0894626860202 - 9.552002586523582im,1385.537271011171 + 0.0im,1432.1356408586776 - 17.260695562592737im
6474,2.22,-0.5030353963247642,0.05573176771718607,-0.07266458310180286,-0.3023830373846162,571.2960195219605,1369.8030816624632 - 63.905714880470754im,1449.8483925974342 - 16.357269220281783im,1378.6253751690792 + 0.0im,1444.262330781242 - 25.659206894951932im
6478,2.81,-0.41286955134066816,-0.010190095569200273,-0.06838015122946407,-0.3917797496112388,598.1831311626643,1370.1817488489364 - 46.14652199647798im,1460.1583300836155 - 17.446361127673224im,1391.907764909639 + 0.0im,1470.5231734421566 - 26.19580842528688im
6483,3.33,-0.39094539849399706,0.06983328262406614,-0.046813069681532544,-0.37438299032963657,593.4062673334425,1365.654289901002 - 64.17917073021145im,1439.6127026375307 - 12.400295486882394im,1379.5304229590304 + 0.0im,1432.029003766762 - 20.81482976593818im
6489,2.43,-0.45075776437813403,0.06795654491041253,-0.0346939990664035,-0.2952194543076366,554.206560502943,1370.435978874926 - 62.151996927105344im,1446.0894531335907 - 14.973510742461754im,1379.9719436573394 + 0.0im,1438.3186709020392 - 21.694272537706393im
6498,2.35,-0.49686425226179265,0.05880507248974314,-0.03329224267130639,-0.32851398518361796,546.9813930988107,1372.118864687135 - 65.7339144626688im,1454.2886193210152 - 18.23506927412197im,1373.8932072953219 + 0.0im,1448.9927040690363 - 27.27876735950285im
6503,2.25,-0.5157354526503491,0.05710267863276798,-0.044872092566738735,-0.255516024624479,546.8693194633327,1373.1433748286527 - 58.39807227796642im,1450.6262363553815 - 18.140160089868342im,1384.7380237915465 + 0.0im,1444.6229836941077 - 25.603362280063365im
6504,2.45,-0.3857824540035414,0.0060241537885267205,-0.10339525688288459,-0.3903996146078957,629.8351031488143,1364.3806696320432 - 50.89797512544364im,1448.6243178791212 - 12.627021049965691im,1389.0225643150532 + 0.0im,1453.0074150433318 - 23.276929044451748im
6505,2.8,-0.4177230692352106,0.012889138737463293,-0.0408412722010421,-0.3815059275330396,565.3591539828951,1371.1766349318045 - 55.57361871097707im,1460.084360594455 - 16.515203518596692im,1385.6955019027953 + 0.0im,1461.2947711333436 - 25.189428822301192im
